"","End_of_Week","Year","Week","Region","State","City","Pneumonia_and_Flu_Deaths","All_Deaths","Ages_Less_Than_1","Ages_1_to_24","Ages_25_to_44","Ages_45_to_64","Ages_over_65","PRCP","TMAX","TMIN"
"2441",2008-10-11,2008,41,3,"IL","Chicago",21,340,8,17,31,95,186,1.05,68.1428571428571,48.7142857142857
"2442",2008-10-18,2008,42,3,"IL","Chicago",21,292,7,9,22,67,187,0.35,67,49.5714285714286
"2443",2008-10-25,2008,43,3,"IL","Chicago",31,340,5,11,38,93,190,0.66,55.5714285714286,40.5714285714286
"2444",2008-11-01,2008,44,3,"IL","Chicago",31,355,5,10,38,116,185,0,55,37.1428571428571
"2445",2008-11-08,2008,45,3,"IL","Chicago",23,336,5,10,28,93,200,0.55,62,44.8571428571429
"2446",2008-11-15,2008,46,3,"IL","Chicago",22,168,1,8,11,60,88,0.44,44.7142857142857,34
"2447",2008-11-22,2008,47,3,"IL","Chicago",14,192,7,3,26,48,107,0.01,35.8571428571429,23
"2448",2008-11-29,2008,48,3,"IL","Chicago",28,273,8,6,14,74,169,0.14,42.5714285714286,24.5714285714286
"2449",2008-12-06,2008,49,3,"IL","Chicago",35,436,10,9,39,124,254,1.2,31.7142857142857,18.1428571428571
"2450",2008-12-13,2008,50,3,"IL","Chicago",26,339,7,10,28,93,199,1.68,31,15.7142857142857
"2451",2008-12-20,2008,51,3,"IL","Chicago",17,269,8,5,15,76,164,1.26,29.8571428571429,12.8571428571429
"2452",2008-12-27,2008,52,3,"IL","Chicago",20,198,4,4,16,42,132,2.28,32.5714285714286,8.42857142857143
"2453",2009-01-03,2008,53,3,"IL","Chicago",19,312,9,9,26,58,209,0.03,33.7142857142857,20
"2454",2009-01-10,2009,1,3,"IL","Chicago",24,341,2,13,30,100,196,0.78,29.1428571428571,14.4285714285714
"2455",2009-01-17,2009,2,3,"IL","Chicago",22,367,3,11,17,104,232,0.26,16.8571428571429,-2.28571428571429
"2456",2009-01-24,2009,3,3,"IL","Chicago",21,366,4,8,27,93,234,0,24.5714285714286,9.57142857142857
"2457",2009-01-31,2009,4,3,"IL","Chicago",23,378,6,8,31,97,233,0.11,21.4285714285714,5.28571428571429
"2458",2009-02-07,2009,5,3,"IL","Chicago",22,320,6,5,29,91,188,0,31.7142857142857,10.4285714285714
"2459",2009-02-14,2009,6,3,"IL","Chicago",25,341,5,3,28,101,204,1,45,29.4285714285714
"2460",2009-02-21,2009,7,3,"IL","Chicago",23,360,7,8,33,103,209,0.36,32.1428571428571,17.4285714285714
"2461",2009-02-28,2009,8,3,"IL","Chicago",29,485,10,20,63,166,225,2.03,38.5714285714286,21
"2462",2009-03-07,2009,9,3,"IL","Chicago",31,393,9,13,38,109,223,0.88,41.8571428571429,26.2857142857143
"2463",2009-03-14,2009,10,3,"IL","Chicago",27,359,7,9,28,100,213,2.26,42.8571428571429,24.5714285714286
"2464",2009-03-21,2009,11,3,"IL","Chicago",26,377,9,6,31,108,219,0,57.8571428571429,34
"2465",2009-03-28,2009,12,3,"IL","Chicago",26,333,8,6,22,95,202,0.67,53.1428571428571,36.8571428571429
"2466",2009-04-04,2009,13,3,"IL","Chicago",30,300,6,6,26,72,190,1.57,48.8571428571429,33.7142857142857
"2467",2009-04-11,2009,14,3,"IL","Chicago",31,314,6,9,27,72,200,0.51,48.4285714285714,32
"2468",2009-04-18,2009,15,3,"IL","Chicago",31,380,9,11,32,112,215,0.29,57.5714285714286,34.2857142857143
"2469",2009-04-25,2009,16,3,"IL","Chicago",23,339,7,13,45,96,178,2.32,63.8571428571429,40.5714285714286
"2470",2009-05-02,2009,17,3,"IL","Chicago",15,308,8,10,26,83,176,1.91,63.5714285714286,46.4285714285714
"2471",2009-05-09,2009,18,3,"IL","Chicago",20,358,4,14,46,104,190,0.88,71.8571428571429,48.7142857142857
"2472",2009-05-16,2009,19,3,"IL","Chicago",33,283,7,9,19,74,170,0.94,65.7142857142857,45.8571428571429
"2473",2009-05-23,2009,20,3,"IL","Chicago",27,350,6,18,28,102,189,0,75.1428571428571,50.7142857142857
"2474",2009-05-30,2009,21,3,"IL","Chicago",29,298,7,8,28,80,175,1.79,71.4285714285714,53
"2475",2009-06-06,2009,22,3,"IL","Chicago",24,311,6,8,37,81,179,0.58,68.8571428571429,46.2857142857143
"2476",2009-06-13,2009,23,3,"IL","Chicago",42,342,2,6,30,102,201,0.84,70.4285714285714,52.7142857142857
"2477",2009-06-20,2009,24,3,"IL","Chicago",27,309,7,7,28,93,171,5.32,79,59.7142857142857
"2478",2009-06-27,2009,25,3,"IL","Chicago",24,275,3,10,34,65,161,0.44,90,70
"2479",2009-07-04,2009,26,3,"IL","Chicago",26,233,8,10,18,64,133,0.2,73.1428571428571,60.8571428571429
"2480",2009-07-11,2009,27,3,"IL","Chicago",30,384,16,17,47,124,174,0.44,79.2857142857143,60.2857142857143
"2481",2009-07-18,2009,28,3,"IL","Chicago",20,268,3,14,28,60,163,0.68,78.2857142857143,59.5714285714286
"2482",2009-07-25,2009,29,3,"IL","Chicago",24,324,11,12,28,102,170,0.18,78.7142857142857,60.2857142857143
"2483",2009-08-01,2009,30,3,"IL","Chicago",33,328,15,15,20,104,171,0.03,80.8571428571429,61.8571428571429
"2484",2009-08-08,2009,31,3,"IL","Chicago",33,402,15,21,60,120,186,0.42,81.5714285714286,63.4285714285714
"2485",2010-01-09,2010,1,3,"IL","Chicago",10,338,5,4,29,97,203,0.55,21.4285714285714,8.85714285714286
"2486",2010-01-16,2010,2,3,"IL","Chicago",17,335,10,7,16,78,224,0,30.1428571428571,19
"2487",2010-01-23,2010,3,3,"IL","Chicago",16,321,5,6,19,96,195,0.09,35,27.7142857142857
"2488",2010-01-30,2010,4,3,"IL","Chicago",17,293,3,4,21,77,188,0.49,26.8571428571429,14.1428571428571
"2489",2010-02-06,2010,5,3,"IL","Chicago",6,251,5,13,13,54,166,0.12,31.7142857142857,21.8571428571429
"2490",2010-02-13,2010,6,3,"IL","Chicago",3,239,4,6,12,45,172,0.67,29.5714285714286,16.2857142857143
"2491",2010-02-20,2010,7,3,"IL","Chicago",4,211,4,2,11,54,140,0.01,34.4285714285714,20
"2492",2010-02-27,2010,8,3,"IL","Chicago",10,310,7,10,19,83,191,0.84,32,24
"2493",2010-03-06,2010,9,3,"IL","Chicago",15,329,4,7,22,74,222,0,38.7142857142857,24.4285714285714
"2494",2010-03-13,2010,10,3,"IL","Chicago",10,303,5,9,23,77,189,1.07,51.8571428571429,37.4285714285714
"2495",2010-03-20,2010,11,3,"IL","Chicago",7,290,4,11,21,83,171,0.42,55.2857142857143,36.7142857142857
"2496",2010-03-27,2010,12,3,"IL","Chicago",13,284,8,6,26,72,172,0.06,48.7142857142857,31
"2497",2010-04-03,2010,13,3,"IL","Chicago",17,310,2,9,24,96,179,0.18,66,44.1428571428571
"2498",2010-04-10,2010,14,3,"IL","Chicago",10,295,5,6,21,75,188,2.12,63.2857142857143,39.2857142857143
"2499",2010-04-17,2010,15,3,"IL","Chicago",9,307,8,6,23,84,186,0.01,69.2857142857143,45.5714285714286
"2500",2010-04-24,2010,16,3,"IL","Chicago",5,309,1,13,16,95,184,0.33,59.5714285714286,40
"2501",2010-05-01,2010,17,3,"IL","Chicago",6,290,3,12,18,71,186,0.48,66.8571428571429,47.1428571428571
"2502",2010-05-08,2010,18,3,"IL","Chicago",8,275,4,10,22,60,179,1.68,66.2857142857143,48.8571428571429
"2503",2010-05-15,2010,19,3,"IL","Chicago",9,282,1,6,28,71,176,2.58,59.8571428571429,43.5714285714286
"2504",2010-05-22,2010,20,3,"IL","Chicago",5,305,4,9,22,69,201,0.27,69.1428571428571,48.8571428571429
"2505",2010-05-29,2010,21,3,"IL","Chicago",5,289,5,2,22,81,179,0,85.2857142857143,63.4285714285714
"2506",2010-06-05,2010,22,3,"IL","Chicago",11,276,2,10,22,68,174,1.43,81,60
"2507",2010-06-12,2010,23,3,"IL","Chicago",13,238,NA,8,23,55,152,0.81,77,59.4285714285714
"2508",2010-06-19,2010,24,3,"IL","Chicago",10,235,1,9,25,54,146,1.71,80.1428571428571,63.1428571428571
"2509",2010-06-26,2010,25,3,"IL","Chicago",9,293,2,8,31,79,173,1.94,84.7142857142857,66.4285714285714
"2510",2010-07-03,2010,26,3,"IL","Chicago",15,234,1,9,23,67,134,0.54,80.5714285714286,60.5714285714286
"2511",2010-07-10,2010,27,3,"IL","Chicago",12,220,4,6,12,51,147,0.73,90,71.7142857142857
"2512",2010-07-17,2010,28,3,"IL","Chicago",13,253,1,2,28,65,157,0.97,88,68.5714285714286
"2513",2010-07-24,2010,29,3,"IL","Chicago",14,228,4,3,25,51,145,6.46,89.1428571428571,69.8571428571429
"2514",2010-07-31,2010,30,3,"IL","Chicago",11,213,4,4,15,64,126,0.68,83.2857142857143,67
"2515",2010-08-07,2010,31,3,"IL","Chicago",12,213,NA,7,13,60,133,0.76,83.8571428571429,66.1428571428571
"2516",2010-08-14,2010,32,3,"IL","Chicago",12,218,4,6,16,53,139,0.48,89.4285714285714,72.8571428571429
"2517",2010-08-21,2010,33,3,"IL","Chicago",12,248,9,6,17,74,142,0.56,84.5714285714286,66.2857142857143
"2518",2010-08-28,2010,34,3,"IL","Chicago",17,259,3,8,21,62,165,0,82.4285714285714,63
"2519",2010-09-04,2010,35,3,"IL","Chicago",14,222,2,5,14,57,144,1.72,82.4285714285714,66.1428571428571
"2520",2010-09-11,2010,36,3,"IL","Chicago",13,220,1,6,30,47,136,0.24,74.2857142857143,55.2857142857143
"2521",2010-09-18,2010,37,3,"IL","Chicago",26,222,3,5,10,60,144,0.51,75,54.8571428571429
"2522",2010-09-25,2010,38,3,"IL","Chicago",11,196,NA,3,10,58,125,0.31,76.1428571428571,60.1428571428571
"2523",2010-10-02,2010,39,3,"IL","Chicago",22,227,1,6,11,57,152,0.34,67.8571428571429,48.7142857142857
"2524",2010-10-09,2010,40,3,"IL","Chicago",15,210,0,3,20,55,132,0.08,71.8571428571429,45.2857142857143
"2525",2010-10-16,2010,41,3,"IL","Chicago",23,238,0,5,21,81,131,0.1,72.5714285714286,48.1428571428571
"2526",2010-10-23,2010,42,3,"IL","Chicago",28,262,NA,2,17,76,167,0.12,63,42.5714285714286
"2527",2010-10-30,2010,43,3,"IL","Chicago",18,245,NA,6,14,50,175,0.29,62.5714285714286,45.5714285714286
"2528",2010-11-06,2010,44,3,"IL","Chicago",25,209,NA,4,14,59,132,0.02,49.8571428571429,31.7142857142857
"2529",2010-11-13,2010,45,3,"IL","Chicago",22,211,1,9,19,45,137,0.37,63.2857142857143,41.2857142857143
"2530",2010-11-20,2010,46,3,"IL","Chicago",19,222,NA,3,9,71,139,0.08,47,31.2857142857143
"2531",2010-11-27,2010,47,3,"IL","Chicago",22,232,NA,4,13,58,157,1.51,44.4285714285714,27.2857142857143
"2532",2010-12-04,2010,48,3,"IL","Chicago",13,207,NA,4,15,57,131,1.02,38,23.5714285714286
"2533",2010-12-11,2010,49,3,"IL","Chicago",16,244,NA,12,19,59,154,0.48,27.5714285714286,12.8571428571429
"2534",2010-12-18,2010,50,3,"IL","Chicago",11,224,NA,5,15,59,145,0.05,23,10
"2535",2010-12-25,2010,51,3,"IL","Chicago",23,217,NA,3,11,59,144,0.48,29.4285714285714,17.7142857142857
"2536",2011-01-01,2010,52,3,"IL","Chicago",19,237,0,3,7,51,176,0.85,36.8571428571429,20
"2537",2011-01-08,2011,1,3,"IL","Chicago",16,250,NA,7,26,43,174,0.02,27.8571428571429,13.4285714285714
"2538",2011-01-15,2011,2,3,"IL","Chicago",19,264,NA,6,15,79,164,0.32,27,16.1428571428571
"2539",2011-01-22,2011,3,3,"IL","Chicago",17,226,NA,2,21,49,154,0.42,21.8571428571429,9.14285714285714
"2540",2011-01-29,2011,4,3,"IL","Chicago",18,243,NA,6,12,66,159,0.07,27.5714285714286,17.1428571428571
"2541",2011-02-05,2011,5,3,"IL","Chicago",19,232,NA,4,15,45,168,1.57,24.4285714285714,10.5714285714286
"2542",2011-02-12,2011,6,3,"IL","Chicago",27,249,NA,4,22,58,165,0.33,25.5714285714286,9
"2543",2011-02-19,2011,7,3,"IL","Chicago",26,275,NA,8,21,70,176,0,45,31.8571428571429
"2544",2011-02-26,2011,8,3,"IL","Chicago",20,243,0,4,14,59,166,1.32,33.4285714285714,26.4285714285714
"2545",2011-03-05,2011,9,3,"IL","Chicago",22,262,0,4,21,49,188,1.66,41.1428571428571,26.1428571428571
"2546",2011-03-12,2011,10,3,"IL","Chicago",20,230,0,10,18,64,138,0.4,40.7142857142857,28.8571428571429
"2547",2011-03-19,2011,11,3,"IL","Chicago",27,253,NA,6,13,62,172,0,50.2857142857143,31.8571428571429
"2548",2011-03-26,2011,12,3,"IL","Chicago",18,260,NA,5,15,75,165,0.95,42.8571428571429,31.2857142857143
"2549",2011-04-02,2011,13,3,"IL","Chicago",17,219,NA,4,20,52,143,0.18,43.5714285714286,25.8571428571429
"2550",2011-04-09,2011,14,3,"IL","Chicago",22,241,NA,3,21,53,164,1,58.4285714285714,39
"2551",2011-04-16,2011,15,3,"IL","Chicago",18,247,NA,5,19,75,148,0.54,61.2857142857143,41.1428571428571
"2552",2011-04-23,2011,16,3,"IL","Chicago",20,248,0,10,13,73,152,2.12,47.8571428571429,35.5714285714286
"2553",2011-04-30,2011,17,3,"IL","Chicago",19,212,0,4,21,48,139,1.06,58.7142857142857,43.4285714285714
"2554",2011-05-07,2011,18,3,"IL","Chicago",16,195,0,5,13,39,138,0.06,60.2857142857143,40.7142857142857
"2555",2011-05-14,2011,19,3,"IL","Chicago",21,256,0,4,17,62,173,0.75,76.2857142857143,51.5714285714286
"2556",2011-05-21,2011,20,3,"IL","Chicago",14,226,0,5,24,56,141,0.39,62.1428571428571,45.1428571428571
"2557",2011-05-28,2011,21,3,"IL","Chicago",17,189,0,7,20,53,109,4.11,66.8571428571429,49.8571428571429
"2558",2011-06-04,2011,22,3,"IL","Chicago",19,202,0,10,14,48,130,2.17,81.7142857142857,58.7142857142857
"2559",2011-06-11,2011,23,3,"IL","Chicago",16,249,0,11,31,63,144,1.65,81.2857142857143,59.1428571428571
"2560",2011-06-18,2011,24,3,"IL","Chicago",13,221,0,4,13,67,137,0.84,75.8571428571429,56.5714285714286
"2561",2011-06-25,2011,25,3,"IL","Chicago",12,214,0,8,16,55,135,0.66,77.1428571428571,62.5714285714286
"2562",2011-07-02,2011,26,3,"IL","Chicago",13,201,0,5,14,50,132,0.03,85,63.8571428571429
"2563",2011-07-09,2011,27,3,"IL","Chicago",5,275,4,8,32,75,155,0,87,65.2857142857143
"2564",2011-07-16,2011,28,3,"IL","Chicago",11,205,0,6,8,45,146,0.4,85.4285714285714,68.2857142857143
"2565",2011-07-23,2011,29,3,"IL","Chicago",17,230,4,6,13,43,164,8.46,93.2857142857143,73.5714285714286
"2566",2011-07-30,2011,30,3,"IL","Chicago",16,241,2,5,19,53,162,2.29,87.4285714285714,70.7142857142857
"2567",2011-08-06,2011,31,3,"IL","Chicago",8,214,3,4,22,47,138,0.61,87.4285714285714,71.1428571428571
"2568",2011-08-13,2011,32,3,"IL","Chicago",15,254,4,6,23,58,163,2.13,81.1428571428571,62.8571428571429
"2569",2011-08-20,2011,33,3,"IL","Chicago",6,243,2,11,15,57,158,1.11,82.2857142857143,62.7142857142857
"2570",2011-08-27,2011,34,3,"IL","Chicago",10,200,3,3,14,52,128,0.65,82,63
"2571",2011-09-03,2011,35,3,"IL","Chicago",8,231,0,10,15,52,154,0.06,84.7142857142857,66
"2572",2011-09-10,2011,36,3,"IL","Chicago",14,244,2,9,20,60,153,0.02,71.2857142857143,55.1428571428571
"2573",2011-09-17,2011,37,3,"IL","Chicago",11,227,3,5,22,51,146,0.08,69.2857142857143,51.7142857142857
"2574",2011-09-24,2011,38,3,"IL","Chicago",14,248,3,5,13,62,165,0.81,66.7142857142857,52
"2575",2011-10-01,2011,39,3,"IL","Chicago",11,224,0,6,13,57,148,2.52,61.2857142857143,49.5714285714286
"2576",2011-10-08,2011,40,3,"IL","Chicago",9,234,6,5,19,43,161,0,76.8571428571429,47.8571428571429
"2577",2011-10-15,2011,41,3,"IL","Chicago",10,251,1,1,20,79,150,0.28,71.8571428571429,52.1428571428571
"2578",2011-10-22,2011,42,3,"IL","Chicago",11,232,1,7,12,61,151,1.16,56,41.2857142857143
"2579",2011-10-29,2011,43,3,"IL","Chicago",14,230,4,7,17,51,151,0.37,60.1428571428571,40.4285714285714
"2580",2011-11-05,2011,44,3,"IL","Chicago",17,250,1,12,12,59,166,0.26,57,38.2857142857143
"2581",2011-11-12,2011,45,3,"IL","Chicago",15,226,1,6,18,53,148,1.97,53.7142857142857,39.1428571428571
"2582",2011-11-19,2011,46,3,"IL","Chicago",19,219,4,7,13,48,147,0.01,54,34.4285714285714
"2583",2011-11-26,2011,47,3,"IL","Chicago",6,296,6,8,13,82,187,1.25,50.7142857142857,40.1428571428571
"2584",2011-12-03,2011,48,3,"IL","Chicago",13,230,5,6,10,38,171,0.47,45.1428571428571,31.2857142857143
"2585",2011-12-10,2011,49,3,"IL","Chicago",20,240,2,6,11,60,161,0.13,36.8571428571429,25.2857142857143
"2586",2011-12-17,2011,50,3,"IL","Chicago",22,245,2,12,17,52,162,1.6,45,30.8571428571429
"2587",2011-12-24,2011,51,3,"IL","Chicago",11,274,6,8,23,66,171,0.03,41.2857142857143,30.1428571428571
"2588",2011-12-31,2011,52,3,"IL","Chicago",19,233,2,2,20,57,151,0.54,42,27.1428571428571
"2589",2012-01-07,2012,1,3,"IL","Chicago",19,241,1,8,12,65,155,0.05,41.2857142857143,24.8571428571429
"2590",2012-01-14,2012,2,3,"IL","Chicago",21,246,0,6,8,68,164,0.36,38.8571428571429,20.8571428571429
"2591",2012-01-21,2012,3,3,"IL","Chicago",19,241,2,10,27,57,145,0.75,31.1428571428571,12.5714285714286
"2592",2012-01-28,2012,4,3,"IL","Chicago",19,251,4,8,12,70,157,0.7,39.1428571428571,26.4285714285714
"2593",2012-02-04,2012,5,3,"IL","Chicago",26,251,4,5,21,58,163,0,44.7142857142857,30.1428571428571
"2594",2012-02-11,2012,6,3,"IL","Chicago",19,237,5,1,15,63,153,0.2,34.7142857142857,22.5714285714286
"2595",2012-02-18,2012,7,3,"IL","Chicago",16,259,3,7,15,76,158,0.21,40.7142857142857,25.5714285714286
"2596",2012-02-25,2012,8,3,"IL","Chicago",20,234,2,8,21,54,149,0.94,38.5714285714286,25.5714285714286
"2597",2012-03-03,2012,9,3,"IL","Chicago",22,256,3,12,15,59,167,0.48,44.4285714285714,28.4285714285714
"2598",2012-03-10,2012,10,3,"IL","Chicago",15,273,6,11,14,66,176,0.28,52.5714285714286,32
"2599",2012-03-17,2012,11,3,"IL","Chicago",19,265,4,10,20,63,168,0.19,75.7142857142857,48.4285714285714
"2600",2012-03-24,2012,12,3,"IL","Chicago",20,266,3,12,17,66,168,1.44,77,58.1428571428571
"2601",2012-03-31,2012,13,3,"IL","Chicago",16,254,4,8,26,64,152,0.58,58.7142857142857,40.5714285714286
"2602",2012-04-07,2012,14,3,"IL","Chicago",13,246,3,6,17,59,161,0.06,59.4285714285714,41.1428571428571
"2603",2012-04-14,2012,15,3,"IL","Chicago",15,240,3,6,18,49,164,0.16,60.7142857142857,39.7142857142857
"2604",2012-04-21,2012,16,3,"IL","Chicago",15,214,0,5,14,63,132,0.71,62.1428571428571,43.5714285714286
"2605",2012-04-28,2012,17,3,"IL","Chicago",16,244,5,5,17,63,154,0.36,57,40.4285714285714
"2606",2012-05-05,2012,18,3,"IL","Chicago",17,241,4,6,21,68,142,2.07,69,53.2857142857143
"2607",2012-05-12,2012,19,3,"IL","Chicago",8,243,1,5,19,61,157,1.36,68.2857142857143,49.1428571428571
"2608",2012-05-19,2012,20,3,"IL","Chicago",9,221,8,7,14,55,137,0.05,79.4285714285714,51
"2609",2012-05-26,2012,21,3,"IL","Chicago",20,244,5,9,17,65,148,0.14,81.7142857142857,57.8571428571429
"2610",2012-06-02,2012,22,3,"IL","Chicago",9,225,2,6,24,54,139,1.13,77.4285714285714,58
"2611",2012-06-09,2012,23,3,"IL","Chicago",11,245,3,8,20,55,159,0,80.2857142857143,56.8571428571429
"2612",2012-06-16,2012,24,3,"IL","Chicago",12,228,2,9,16,57,144,0.31,86.8571428571429,62
"2613",2012-06-23,2012,25,3,"IL","Chicago",21,254,3,10,18,71,151,0.12,90,69.8571428571429
"2614",2012-06-30,2012,26,3,"IL","Chicago",16,258,1,6,34,88,129,0.46,89.2857142857143,64.5714285714286
"2615",2012-07-07,2012,27,3,"IL","Chicago",9,212,1,6,14,50,141,0.28,98.7142857142857,75.5714285714286
"2616",2012-07-14,2012,28,3,"IL","Chicago",10,254,4,13,16,61,160,0.28,88.5714285714286,67.2857142857143
"2617",2012-07-21,2012,29,3,"IL","Chicago",16,222,3,9,13,70,127,1.65,90.8571428571429,71.1428571428571
"2618",2012-07-28,2012,30,3,"IL","Chicago",11,235,4,7,16,73,135,1.29,89.4285714285714,70
"2619",2012-08-04,2012,31,3,"IL","Chicago",23,260,3,4,18,61,174,0.53,90.4285714285714,68
"2620",2012-08-11,2012,32,3,"IL","Chicago",11,264,1,13,25,72,153,0.23,82,63.1428571428571
"2621",2012-08-18,2012,33,3,"IL","Chicago",9,264,9,8,23,61,163,0.79,77.5714285714286,58.4285714285714
"2622",2012-08-25,2012,34,3,"IL","Chicago",18,269,8,10,20,72,159,0.11,85.1428571428571,59.8571428571429
"2623",2012-09-01,2012,35,3,"IL","Chicago",19,263,2,12,16,63,170,0.57,84.8571428571429,66.5714285714286
"2624",2012-09-08,2012,36,3,"IL","Chicago",10,238,2,4,26,63,143,1.14,83.2857142857143,64.8571428571429
"2625",2012-09-15,2012,37,3,"IL","Chicago",20,252,5,8,21,64,154,0.19,77.4285714285714,53.8571428571429
"2626",2012-09-22,2012,38,3,"IL","Chicago",11,239,3,5,16,70,145,0.43,68.8571428571429,47.8571428571429
"2627",2012-09-29,2012,39,3,"IL","Chicago",15,266,3,7,26,79,151,0,69.5714285714286,46.1428571428571
"2628",2012-10-06,2012,40,3,"IL","Chicago",14,244,2,4,11,67,160,0.38,63,47.1428571428571
"2629",2012-10-13,2012,41,3,"IL","Chicago",13,295,3,4,23,75,190,0.4,59.1428571428571,37.2857142857143
"2630",2012-10-20,2012,42,3,"IL","Chicago",22,270,2,6,20,67,175,1.37,62,44.2857142857143
"2631",2012-10-27,2012,43,3,"IL","Chicago",11,251,4,6,23,56,162,1,65,45.2857142857143
"2632",2012-11-03,2012,44,3,"IL","Chicago",23,332,2,13,22,86,209,0,49.2857142857143,35.8571428571429
"2633",2012-11-10,2012,45,3,"IL","Chicago",18,270,3,5,17,61,184,0.38,49.7142857142857,35.8571428571429
"2634",2012-11-17,2012,46,3,"IL","Chicago",18,237,0,8,14,54,161,0.29,50.4285714285714,29.2857142857143
"2635",2012-11-24,2012,47,3,"IL","Chicago",13,264,4,9,22,59,170,0.28,52.1428571428571,33.5714285714286
"2636",2012-12-01,2012,48,3,"IL","Chicago",12,276,3,6,19,66,182,0,45.2857142857143,27.7142857142857
"2637",2012-12-08,2012,49,3,"IL","Chicago",10,262,5,5,14,71,167,0.29,52.2857142857143,37.7142857142857
"2638",2012-12-15,2012,50,3,"IL","Chicago",19,331,10,9,16,91,205,0.55,44,30.4285714285714
"2639",2012-12-22,2012,51,3,"IL","Chicago",14,275,6,8,16,55,190,1.35,41,28.7142857142857
"2640",2012-12-29,2012,52,3,"IL","Chicago",15,236,0,3,15,43,175,0.02,33,25.5714285714286
"2641",2013-01-05,2013,1,3,"IL","Chicago",15,284,5,7,24,69,179,0.03,32.4285714285714,14.8571428571429
"2642",2013-01-12,2013,2,3,"IL","Chicago",27,296,2,14,14,73,193,0.99,45.8571428571429,25.1428571428571
"2643",2013-01-19,2013,3,3,"IL","Chicago",28,267,7,6,16,62,176,0.1,35,17.2857142857143
"2644",2013-01-26,2013,4,3,"IL","Chicago",20,279,2,4,18,60,195,0.07,22.2857142857143,8.85714285714286
"2645",2013-02-02,2013,5,3,"IL","Chicago",21,291,2,5,16,82,186,2.58,35.7142857142857,19.1428571428571
"2646",2013-02-09,2013,6,3,"IL","Chicago",26,287,2,7,23,65,190,1.32,30.7142857142857,16.1428571428571
"2647",2013-02-16,2013,7,3,"IL","Chicago",18,268,3,2,8,79,176,0.29,37,23.4285714285714
"2648",2013-02-23,2013,8,3,"IL","Chicago",18,240,2,4,17,50,167,0.56,32.8571428571429,17.2857142857143
"2649",2013-03-02,2013,9,3,"IL","Chicago",16,235,1,5,17,53,159,0.67,35.4285714285714,24.2857142857143
"2650",2013-03-09,2013,10,3,"IL","Chicago",21,271,2,5,18,58,188,0.7,37,23.5714285714286
"2651",2013-03-16,2013,11,3,"IL","Chicago",16,266,4,6,19,63,174,1.19,40.2857142857143,29
"2652",2013-03-23,2013,12,3,"IL","Chicago",14,213,1,5,11,38,158,0.08,34.5714285714286,19.5714285714286
"2653",2013-03-30,2013,13,3,"IL","Chicago",24,267,2,6,15,70,174,0.01,46.4285714285714,30.2857142857143
"2654",2013-04-06,2013,14,3,"IL","Chicago",24,293,5,9,20,80,179,0.04,51.7142857142857,30.2857142857143
"2655",2013-04-13,2013,15,3,"IL","Chicago",17,264,3,6,16,68,171,1.87,50.7142857142857,38.1428571428571
"2656",2013-04-20,2013,16,3,"IL","Chicago",13,208,3,4,20,44,137,5.93,56,38.1428571428571
"2657",2013-04-27,2013,17,3,"IL","Chicago",19,244,3,7,15,72,147,0.81,59.4285714285714,36.7142857142857
"2658",2013-05-04,2013,18,3,"IL","Chicago",14,242,4,7,17,56,158,0.21,68.8571428571429,49
"2659",2013-05-11,2013,19,3,"IL","Chicago",9,237,0,7,13,58,159,0.45,68,46.7142857142857
"2660",2013-05-18,2013,20,3,"IL","Chicago",14,228,2,8,21,58,139,0,75.2857142857143,49.5714285714286
"2661",2013-05-25,2013,21,3,"IL","Chicago",17,228,3,9,9,49,158,3.06,71,52.2857142857143
"2662",2013-06-01,2013,22,3,"IL","Chicago",19,230,2,3,13,65,147,1.83,75.1428571428571,58.2857142857143
