"","MONTH","PRCP","TMAX","TMIN","TAVG","Pneumonia_and_Flu_Deaths","All_Deaths"
"157","1975-01",3.68,66.7142857142857,46.5714285714286,56.6428571428571,32,1061
"158","1975-02",1.02,70.3571428571428,51.1785714285715,60.7678571428572,55,1164
"159","1975-03",2.33,72.8571428571429,52.6285714285714,62.7428571428572,27,1380
"160","1975-04",3.99,75.0714285714286,59,67.0357142857143,27,1007
"161","1975-05",7.81,84.9142857142857,69.0285714285714,76.9714285714286,17,1092
"162","1975-06",9.26,89.7142857142857,73,81.3571428571428,25,1019
"163","1975-07",2.25,91.4285714285714,73.7142857142857,82.5714285714286,19,996
"164","1975-08",8.86,91.0285714285714,73.9142857142857,82.4714285714286,22,1248
"165","1975-09",0.64,87.6607142857143,69.1369047619048,78.3988095238095,22,966
"166","1975-10",6.03,83.8214285714286,59.3928571428571,71.6071428571429,19,981
"167","1975-11",1.62,74.4571428571429,52.8,63.6285714285714,21,1076
"168","1975-12",1.61,64.5,44.4285714285714,54.4642857142857,27,971
"169","1976-01",2.27,64.0571428571429,41.0857142857143,52.5714285714286,36,1534
"170","1976-02",0.43,73.3928571428572,49.2142857142857,61.3035714285714,31,1027
"171","1976-03",3.24,72.1785714285714,56.1785714285714,64.1785714285714,74,1258
"172","1976-04",2.18,78.4642857142857,60.0357142857143,69.25,22,1019
"173","1976-05",4.05,81.9428571428571,61.5428571428571,71.7428571428571,25,1447
"174","1976-06",15.88,87.4642857142857,70.0714285714286,78.7678571428572,18,943
"175","1976-07",11.27,89.8857142857143,74.3714285714286,82.1285714285714,19,1319
"176","1976-08",3.77,93.2857142857143,72.8214285714286,83.0535714285714,22,1158
"177","1976-09",4.37,88.6428571428571,71.0357142857143,79.8392857142857,17,953
"178","1976-10",7.88,73.8857142857143,54.8,64.3428571428571,18,1119
"179","1976-11",5.86,64.8571428571428,46.6428571428572,55.75,12,966
"180","1976-12",8.63,58.0357142857143,40.3214285714286,49.1785714285714,18,1200
"181","1977-01",1.89,55.7428571428572,36.2571428571429,46,28,1558
"182","1977-02",4.46,64.4285714285714,44.6071428571428,54.5178571428572,22,1175
"183","1977-03",1.71,71.2857142857143,51.2142857142857,61.25,26,1096
"184","1977-04",6.27,78.3142857142857,57.6,67.9571428571428,15,1335
"185","1977-05",1.98,85.4285714285714,66.6428571428571,76.0357142857143,10,996
"186","1977-06",3.99,92.1428571428572,72.9642857142857,82.5535714285714,12,1073
"187","1977-07",3.74,93.6571428571429,74.6,84.1285714285714,13,1231
"188","1977-08",2.63,93.4285714285714,76.8214285714286,85.125,16,1085
"189","1977-09",5.6,90.8214285714286,72.9642857142857,81.8928571428572,14,1018
"190","1977-10",1.16,84.5428571428571,62.7142857142857,73.6285714285714,11,1312
"191","1977-11",4.22,74.9642857142857,54.2142857142857,64.5892857142857,13,1052
"192","1977-12",4.14,66.7714285714286,46,56.3857142857143,14,1321
"193","1978-01",7.17,50.8928571428571,36.5,43.6964285714286,18,1122
"194","1978-02",4.21,52.2857142857143,35.7857142857143,44.0357142857143,31,1276
"195","1978-03",0.87,70.0714285714286,47.2857142857143,58.6785714285714,32,1355
"196","1978-04",0.91,77.8,56.3142857142857,67.0571428571429,17,1358
"197","1978-05",0.31,87.6428571428571,66.75,77.1964285714286,17,1037
"198","1978-06",6.18,90.5714285714286,71.7857142857143,81.1785714285714,12,1169
"199","1978-07",3.23,93.5142857142857,74.7142857142857,84.1142857142857,12,1234
"200","1978-08",2.24,93.5714285714286,74.4642857142857,84.0178571428571,10,1085
"201","1978-09",9.24,87.5142857142857,72.2285714285714,79.8714285714286,26,1322
"202","1978-10",0,82.3928571428571,58.5,70.4464285714286,10,979
"203","1978-11",4.12,76.5714285714286,57,66.7857142857143,18,1090
"204","1978-12",5.77,64.5142857142857,44.0285714285714,54.2714285714286,26,1341
"205","1979-01",5.52,53.9642857142857,36.5714285714286,45.2678571428572,16,1141
"206","1979-02",4.77,57.9285714285714,41.3214285714286,49.625,38,1289
"207","1979-03",7.93,72.2,51.5142857142857,61.8571428571428,34,1341
"208","1979-04",4.79,78,61.7857142857143,69.8928571428571,26,1233
"209","1979-05",4.01,81.7857142857143,62.75,72.2678571428572,26,1224
"210","1979-06",8.81,88.5142857142857,71.0857142857143,79.8,30,1406
"211","1979-07",17.26,89.5714285714286,74.7142857142857,82.1428571428572,16,1043
"212","1979-08",3.01,90.8214285714286,73.9642857142857,82.3928571428572,19,1150
"213","1979-09",17.48,86.0857142857143,69.9428571428571,78.0142857142857,20,1225
"214","1979-10",1.01,84.3928571428571,60.1071428571429,72.25,8,1136
"215","1979-11",6.27,71.8214285714286,48.6428571428572,60.2321428571429,15,1005
"216","1979-12",2.38,64.8,42.3714285714286,53.5857142857143,32,1603
"217","1980-01",7.34,64.1428571428572,46.75,55.4464285714286,12,982
"218","1980-02",1.83,61.2142857142857,43.4285714285714,52.3214285714286,23,1363
"219","1980-03",4.51,70.7428571428571,51.7714285714286,61.2571428571429,20,1517
"220","1980-04",2.22,76.6785714285714,55,65.8392857142857,30,1251
"221","1980-05",4.68,84.8571428571428,67,75.9285714285714,32,1549
"222","1980-06",1.87,92.8928571428571,73.2142857142857,83.0535714285714,17,1348
"223","1980-07",1.06,97.1428571428571,76.2142857142857,86.6785714285714,12,971
"224","1980-08",2.16,93.4571428571428,75.2,84.3285714285714,22,1492
"225","1980-09",6.5,91.3928571428571,74.1428571428572,82.7678571428572,27,1286
"226","1980-10",2.67,82.1071428571428,60.25,71.1785714285714,13,1073
"227","1980-11",3.03,68.6571428571428,47.6857142857143,58.1714285714286,16,1356
"228","1980-12",1.83,64.9642857142857,45.4285714285714,55.1964285714286,23,1365
"229","1981-01",3.56,61.7714285714286,39.6,50.6857142857143,19,1336
"230","1981-02",3.18,64.0714285714286,44.1785714285714,54.125,45,1836
"231","1981-03",1.29,70.4642857142857,51.25,60.8571428571428,23,1188
"232","1981-04",2.12,81.25,62.7142857142857,71.9821428571428,22,1237
"233","1981-05",11.13,83.7428571428571,66.3714285714286,75.0571428571429,30,1486
"234","1981-06",14.51,88.6071428571428,74.1785714285714,81.3928571428571,15,1286
"235","1981-07",5.74,91.8571428571429,74.7142857142857,83.2857142857143,12,1162
"236","1981-08",12.03,91.9714285714286,75.1142857142857,83.5428571428571,19,1371
"237","1981-09",10.61,87.0357142857143,69.9285714285714,78.4821428571428,19,1228
"238","1981-10",12.52,81.6285714285714,64.3428571428571,72.9857142857143,13,1718
"239","1981-11",0.95,74.6785714285714,53.75,64.2142857142857,14,1090
"240","1981-12",2.62,65.6785714285714,46.1785714285714,55.9285714285714,10,1149
"241","1982-01",4.11,63.8285714285714,43.8285714285714,53.8285714285714,20,1156
"242","1982-02",3.66,61.1428571428572,43.8928571428572,52.5178571428572,35,1804
"243","1982-03",2.28,72.6071428571429,55.1071428571428,63.8571428571428,20,1446
