"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00116616","PARK FOREST, IL US","1994-02-16","0.00","37","19"
"USC00116616","PARK FOREST, IL US","1994-02-17","0.00","42","26"
"USC00116616","PARK FOREST, IL US","1994-02-18","0.00","51","39"
"USC00116616","PARK FOREST, IL US","1994-02-19","0.00","58","41"
"USC00116616","PARK FOREST, IL US","1994-02-20","0.33","62","48"
"USC00116616","PARK FOREST, IL US","1994-02-21","0.00","48","33"
"USC00116616","PARK FOREST, IL US","1994-02-22","0.00","40","26"
"USC00116616","PARK FOREST, IL US","1994-02-23","0.39","40","22"
"USC00116616","PARK FOREST, IL US","1994-02-24","0.49","26","11"
"USC00116616","PARK FOREST, IL US","1994-02-25","0.00","18","8"
"USC00116616","PARK FOREST, IL US","1994-02-26","0.38","29","8"
"USC00116616","PARK FOREST, IL US","1994-02-27","0.00","29","-1"
"USC00116616","PARK FOREST, IL US","1994-02-28","0.06","23","9"
"USC00116616","PARK FOREST, IL US","1994-03-01","0.00","31","19"
"USC00116616","PARK FOREST, IL US","1994-03-02","0.00","33","20"
"USC00116616","PARK FOREST, IL US","1994-03-03","0.00","33","18"
"USC00116616","PARK FOREST, IL US","1994-03-04","0.00","40","25"
"USC00116616","PARK FOREST, IL US","1994-03-05","0.00","48","25"
"USC00116616","PARK FOREST, IL US","1994-03-06","0.00","50","33"
"USC00116616","PARK FOREST, IL US","1994-03-07","0.00","58","36"
"USC00116616","PARK FOREST, IL US","1994-03-08","0.00","45","26"
"USC00116616","PARK FOREST, IL US","1994-03-09","0.00","36","25"
"USC00116616","PARK FOREST, IL US","1994-03-10","0.00","34","22"
"USC00116616","PARK FOREST, IL US","1994-03-11","0.00","39","21"
"USC00116616","PARK FOREST, IL US","1994-03-12","0.00","40","28"
"USC00116616","PARK FOREST, IL US","1994-03-13","0.08","58","35"
"USC00116616","PARK FOREST, IL US","1994-03-14","0.07","48","32"
"USC00116616","PARK FOREST, IL US","1994-03-15","0.00","50","33"
"USC00116616","PARK FOREST, IL US","1994-03-16","0.00","38","23"
"USC00116616","PARK FOREST, IL US","1994-03-17","0.00","35","20"
"USC00116616","PARK FOREST, IL US","1994-03-18","0.00","38","23"
"USC00116616","PARK FOREST, IL US","1994-03-19","0.00","39","24"
"USC00116616","PARK FOREST, IL US","1994-03-20","0.02","50","32"
"USC00116616","PARK FOREST, IL US","1994-03-21","0.10","62","43"
"USC00116616","PARK FOREST, IL US","1994-03-22","0.00","53","38"
"USC00116616","PARK FOREST, IL US","1994-03-23","0.00","71","46"
"USC00116616","PARK FOREST, IL US","1994-03-24","0.00","76","37"
"USC00116616","PARK FOREST, IL US","1994-03-25","0.00","46","32"
"USC00116616","PARK FOREST, IL US","1994-03-26","0.00","41","31"
"USC00116616","PARK FOREST, IL US","1994-03-27","0.39","46","31"
"USC00116616","PARK FOREST, IL US","1994-03-28","0.00","50","30"
"USC00116616","PARK FOREST, IL US","1994-03-29","0.05","44","28"
"USC00116616","PARK FOREST, IL US","1994-03-30","0.00","45","27"
"USC00116616","PARK FOREST, IL US","1994-03-31","0.00","49","25"
"USC00116616","PARK FOREST, IL US","1994-04-01","0.00","51","26"
"USC00116616","PARK FOREST, IL US","1994-04-02","0.00","66","44"
"USC00116616","PARK FOREST, IL US","1994-04-03","0.13","73","33"
"USC00116616","PARK FOREST, IL US","1994-04-04","0.00","51","33"
"USC00116616","PARK FOREST, IL US","1994-04-05","0.00","58","33"
"USC00116616","PARK FOREST, IL US","1994-04-06","0.00","35","31"
"USC00116616","PARK FOREST, IL US","1994-04-07","0.00","49","22"
"USC00116616","PARK FOREST, IL US","1994-04-08","0.00","48","28"
"USC00116616","PARK FOREST, IL US","1994-04-09","0.00","61","39"
"USC00116616","PARK FOREST, IL US","1994-04-10","0.00","65","43"
"USC00116616","PARK FOREST, IL US","1994-04-11","0.00","52","39"
"USC00116616","PARK FOREST, IL US","1994-04-12","1.25","49","40"
"USC00116616","PARK FOREST, IL US","1994-04-13","0.46","68","42"
"USC00116616","PARK FOREST, IL US","1994-04-14","0.04","50","42"
"USC00116616","PARK FOREST, IL US","1994-04-15","0.09","72","48"
"USC00116616","PARK FOREST, IL US","1994-04-16","0.03","63","42"
"USC00116616","PARK FOREST, IL US","1994-04-17","0.00","61","44"
"USC00116616","PARK FOREST, IL US","1994-04-18","0.00","67","47"
"USC00116616","PARK FOREST, IL US","1994-04-19","0.00","82","47"
"USC00116616","PARK FOREST, IL US","1994-04-20","0.00","69","37"
"USC00116616","PARK FOREST, IL US","1994-04-21","0.00","64","45"
"USC00116616","PARK FOREST, IL US","1994-04-22","0.00","58","33"
"USC00116616","PARK FOREST, IL US","1994-04-23","0.00","58","40"
"USC00116616","PARK FOREST, IL US","1994-04-24","0.00","73","41"
"USC00116616","PARK FOREST, IL US","1994-04-25","0.00","83","51"
"USC00116616","PARK FOREST, IL US","1994-04-26","0.07","84","66"
"USC00116616","PARK FOREST, IL US","1994-04-27","0.94","87","50"
"USC00116616","PARK FOREST, IL US","1994-04-28","0.03","63","37"
"USC00116616","PARK FOREST, IL US","1994-04-29","0.66","56","41"
"USC00116616","PARK FOREST, IL US","1994-04-30","0.03","54","40"
"USC00116616","PARK FOREST, IL US","1994-05-01","0.64","42","35"
"USC00116616","PARK FOREST, IL US","1994-05-02","0.00","55","38"
"USC00116616","PARK FOREST, IL US","1994-05-03","0.00","60","38"
"USC00116616","PARK FOREST, IL US","1994-05-04","0.00","64","37"
"USC00116616","PARK FOREST, IL US","1994-05-05","0.00","68","48"
"USC00116616","PARK FOREST, IL US","1994-05-06","0.10","70","40"
"USC00116616","PARK FOREST, IL US","1994-05-07","0.27","53","42"
"USC00116616","PARK FOREST, IL US","1994-05-08","0.15","51","36"
"USC00116616","PARK FOREST, IL US","1994-05-09","0.00","67","50"
"USC00116616","PARK FOREST, IL US","1994-05-10","0.00","71","46"
"USC00116616","PARK FOREST, IL US","1994-05-11","0.00","70","56"
"USC00116616","PARK FOREST, IL US","1994-05-12","0.10","74","42"
"USC00116616","PARK FOREST, IL US","1994-05-13","0.00","63","44"
"USC00116616","PARK FOREST, IL US","1994-05-14","0.00","72","52"
"USC00116616","PARK FOREST, IL US","1994-05-15","0.18","66","56"
"USC00116616","PARK FOREST, IL US","1994-05-16","0.00","76","44"
"USC00116616","PARK FOREST, IL US","1994-05-17","0.00","59","40"
"USC00116616","PARK FOREST, IL US","1994-05-18","0.00","57","40"
"USC00116616","PARK FOREST, IL US","1994-05-19","0.00","62","39"
"USC00116616","PARK FOREST, IL US","1994-05-20","0.00","76","42"
"USC00116616","PARK FOREST, IL US","1994-05-21","0.00","80","56"
"USC00116616","PARK FOREST, IL US","1994-05-22","0.00","87","63"
"USC00116616","PARK FOREST, IL US","1994-05-23","0.00","87","63"
"USC00116616","PARK FOREST, IL US","1994-05-24","0.00","80","58"
"USC00116616","PARK FOREST, IL US","1994-05-25","0.00","84","61"
"USC00116616","PARK FOREST, IL US","1994-05-26","0.26","76","48"
"USC00116616","PARK FOREST, IL US","1994-05-27","0.00","54","37"
"USC00116616","PARK FOREST, IL US","1994-05-28","0.00","65","47"
"USC00116616","PARK FOREST, IL US","1994-05-29","0.00","78","55"
"USC00116616","PARK FOREST, IL US","1994-05-30","0.00","82","64"
"USC00116616","PARK FOREST, IL US","1994-05-31","0.00","89","67"
"USC00116616","PARK FOREST, IL US","1994-06-01","0.00","83","51"
"USC00116616","PARK FOREST, IL US","1994-06-02","0.00","60","48"
"USC00116616","PARK FOREST, IL US","1994-06-03","0.00","63","40"
"USC00116616","PARK FOREST, IL US","1994-06-04","0.00","75","46"
"USC00116616","PARK FOREST, IL US","1994-06-05","0.00","88","58"
"USC00116616","PARK FOREST, IL US","1994-06-06","0.00","89","56"
"USC00116616","PARK FOREST, IL US","1994-06-07","0.00","90","59"
"USC00116616","PARK FOREST, IL US","1994-06-08","0.59","85","53"
"USC00116616","PARK FOREST, IL US","1994-06-09","0.00","61","45"
"USC00116616","PARK FOREST, IL US","1994-06-10","0.00","72","48"
"USC00116616","PARK FOREST, IL US","1994-06-11","0.00","78","51"
"USC00116616","PARK FOREST, IL US","1994-06-12","0.60","83","60"
"USC00116616","PARK FOREST, IL US","1994-06-13","0.29","84","66"
"USC00116616","PARK FOREST, IL US","1994-06-14","3.61","90","67"
"USC00116616","PARK FOREST, IL US","1994-06-15","0.00","93","72"
"USC00116616","PARK FOREST, IL US","1994-06-16","0.00","94","73"
"USC00116616","PARK FOREST, IL US","1994-06-17","0.00","92","71"
"USC00116616","PARK FOREST, IL US","1994-06-18","0.00","91","71"
"USC00116616","PARK FOREST, IL US","1994-06-19","0.00","93","68"
"USC00116616","PARK FOREST, IL US","1994-06-20","0.28","83","68"
"USC00116616","PARK FOREST, IL US","1994-06-21","0.00","90","71"
"USC00116616","PARK FOREST, IL US","1994-06-22","0.00","83","57"
"USC00116616","PARK FOREST, IL US","1994-06-23","0.00","86","65"
"USC00116616","PARK FOREST, IL US","1994-06-24","2.16","71","59"
"USC00116616","PARK FOREST, IL US","1994-06-25","0.06","67","56"
"USC00116616","PARK FOREST, IL US","1994-06-26","0.00","82","66"
"USC00116616","PARK FOREST, IL US","1994-06-27","0.05","75","58"
"USC00116616","PARK FOREST, IL US","1994-06-28","0.00","78","65"
"USC00116616","PARK FOREST, IL US","1994-06-29","0.00","86","65"
"USC00116616","PARK FOREST, IL US","1994-06-30","0.10","77","58"
"USC00116616","PARK FOREST, IL US","1994-07-01","0.00","80","65"
"USC00116616","PARK FOREST, IL US","1994-07-02","0.00","87","62"
"USC00116616","PARK FOREST, IL US","1994-07-03","0.00","67","58"
"USC00116616","PARK FOREST, IL US","1994-07-04","0.00","81","66"
"USC00116616","PARK FOREST, IL US","1994-07-05","1.01","89","72"
"USC00116616","PARK FOREST, IL US","1994-07-06","0.29","91","70"
"USC00116616","PARK FOREST, IL US","1994-07-07","0.98","90","70"
"USC00116616","PARK FOREST, IL US","1994-07-08","0.76","87","70"
"USC00116616","PARK FOREST, IL US","1994-07-09","0.05","83","62"
"USC00116616","PARK FOREST, IL US","1994-07-10","0.00","72","59"
"USC00116616","PARK FOREST, IL US","1994-07-11","0.00","73","55"
"USC00116616","PARK FOREST, IL US","1994-07-12","0.00","81","64"
"USC00116616","PARK FOREST, IL US","1994-07-13","0.41","88","65"
"USC00116616","PARK FOREST, IL US","1994-07-14","0.00","79","64"
"USC00116616","PARK FOREST, IL US","1994-07-15","0.81","84","65"
"USC00116616","PARK FOREST, IL US","1994-07-16","0.00","79","64"
"USC00116616","PARK FOREST, IL US","1994-07-17","0.00","86","62"
"USC00116616","PARK FOREST, IL US","1994-07-18","0.00","82","61"
"USC00116616","PARK FOREST, IL US","1994-07-19","0.42","84","65"
"USC00116616","PARK FOREST, IL US","1994-07-20","0.05","83","66"
"USC00116616","PARK FOREST, IL US","1994-07-21","0.55","90","69"
"USC00116616","PARK FOREST, IL US","1994-07-22","0.03","82","65"
"USC00116616","PARK FOREST, IL US","1994-07-23","0.00","80","64"
"USC00116616","PARK FOREST, IL US","1994-07-24","0.00","83","66"
"USC00116616","PARK FOREST, IL US","1994-07-25","0.00","82","60"
"USC00116616","PARK FOREST, IL US","1994-07-26","0.00","81","56"
"USC00116616","PARK FOREST, IL US","1994-07-27","0.00","76","60"
"USC00116616","PARK FOREST, IL US","1994-07-28","0.04","76","55"
"USC00116616","PARK FOREST, IL US","1994-07-29","0.00","75","52"
"USC00116616","PARK FOREST, IL US","1994-07-30","0.00","79","57"
"USC00116616","PARK FOREST, IL US","1994-07-31","0.00","80","63"
"USC00116616","PARK FOREST, IL US","1994-08-01","0.00","83","65"
"USC00116616","PARK FOREST, IL US","1994-08-02","0.02","86","66"
"USC00116616","PARK FOREST, IL US","1994-08-03","0.00","77","59"
"USC00116616","PARK FOREST, IL US","1994-08-04","0.43","85","68"
"USC00116616","PARK FOREST, IL US","1994-08-05","0.40","85","58"
"USC00116616","PARK FOREST, IL US","1994-08-06","0.00","67","49"
"USC00116616","PARK FOREST, IL US","1994-08-07","0.00","71","54"
"USC00116616","PARK FOREST, IL US","1994-08-08","0.00","77","63"
"USC00116616","PARK FOREST, IL US","1994-08-09","0.00","87","59"
"USC00116616","PARK FOREST, IL US","1994-08-10","0.00","66","55"
"USC00116616","PARK FOREST, IL US","1994-08-11","0.74","67","55"
"USC00116616","PARK FOREST, IL US","1994-08-12","0.01","69","63"
"USC00116616","PARK FOREST, IL US","1994-08-13","0.07","74","64"
"USC00116616","PARK FOREST, IL US","1994-08-14","0.10","80","60"
"USC00116616","PARK FOREST, IL US","1994-08-15","0.00","78","54"
"USC00116616","PARK FOREST, IL US","1994-08-16","0.00","72","57"
"USC00116616","PARK FOREST, IL US","1994-08-17","0.00","78","62"
"USC00116616","PARK FOREST, IL US","1994-08-18","0.00","80","54"
"USC00116616","PARK FOREST, IL US","1994-08-19","0.02","79","67"
"USC00116616","PARK FOREST, IL US","1994-08-20","0.33","88","68"
"USC00116616","PARK FOREST, IL US","1994-08-21","0.21","76","63"
"USC00116616","PARK FOREST, IL US","1994-08-22","0.00","72","56"
"USC00116616","PARK FOREST, IL US","1994-08-23","0.00","80","62"
"USC00116616","PARK FOREST, IL US","1994-08-24","0.00","81","63"
"USC00116616","PARK FOREST, IL US","1994-08-25","0.00","86","65"
"USC00116616","PARK FOREST, IL US","1994-08-26","0.00","87","68"
"USC00116616","PARK FOREST, IL US","1994-08-27","0.04","80","65"
"USC00116616","PARK FOREST, IL US","1994-08-28","0.00","87","71"
"USC00116616","PARK FOREST, IL US","1994-08-29","0.00","81","53"
"USC00116616","PARK FOREST, IL US","1994-08-30","0.00","78","59"
"USC00116616","PARK FOREST, IL US","1994-08-31","0.39","66","60"
"USC00116616","PARK FOREST, IL US","1994-09-01","0.00","68","53"
"USC00116616","PARK FOREST, IL US","1994-09-02","0.00","66","48"
"USC00116616","PARK FOREST, IL US","1994-09-03","0.00","69","54"
"USC00116616","PARK FOREST, IL US","1994-09-04","0.00","68","53"
"USC00116616","PARK FOREST, IL US","1994-09-05","0.32","66","55"
"USC00116616","PARK FOREST, IL US","1994-09-06","0.00","65","55"
"USC00116616","PARK FOREST, IL US","1994-09-07","0.00","76","50"
"USC00116616","PARK FOREST, IL US","1994-09-08","0.00","76","56"
"USC00116616","PARK FOREST, IL US","1994-09-09","0.00","80","56"
"USC00116616","PARK FOREST, IL US","1994-09-10","0.02","84","63"
"USC00116616","PARK FOREST, IL US","1994-09-11","0.00","86","63"
"USC00116616","PARK FOREST, IL US","1994-09-12","0.00","85","65"
"USC00116616","PARK FOREST, IL US","1994-09-13","0.00","86","64"
"USC00116616","PARK FOREST, IL US","1994-09-14","0.00","88","67"
"USC00116616","PARK FOREST, IL US","1994-09-15","0.00","89","67"
"USC00116616","PARK FOREST, IL US","1994-09-16","0.00","90","67"
"USC00116616","PARK FOREST, IL US","1994-09-17","0.00","85","57"
"USC00116616","PARK FOREST, IL US","1994-09-18","0.00","72","50"
"USC00116616","PARK FOREST, IL US","1994-09-19","0.00","77","54"
"USC00116616","PARK FOREST, IL US","1994-09-20","0.00","82","59"
"USC00116616","PARK FOREST, IL US","1994-09-21","0.00","83","59"
"USC00116616","PARK FOREST, IL US","1994-09-22","0.00","80","62"
"USC00116616","PARK FOREST, IL US","1994-09-23","0.08","75","57"
"USC00116616","PARK FOREST, IL US","1994-09-24","0.35","68","58"
"USC00116616","PARK FOREST, IL US","1994-09-25","0.50","69","49"
"USC00116616","PARK FOREST, IL US","1994-09-26","0.13","60","48"
"USC00116616","PARK FOREST, IL US","1994-09-27","0.03","64","48"
"USC00116616","PARK FOREST, IL US","1994-09-28","0.00","57","50"
"USC00116616","PARK FOREST, IL US","1994-09-29","0.00","64","44"
"USC00116616","PARK FOREST, IL US","1994-09-30","0.00","67","49"
"USC00116616","PARK FOREST, IL US","1994-10-01","0.00","84","55"
"USC00116616","PARK FOREST, IL US","1994-10-02","0.00","64","48"
"USC00116616","PARK FOREST, IL US","1994-10-03","0.00","63","47"
"USC00116616","PARK FOREST, IL US","1994-10-04","0.00","64","46"
"USC00116616","PARK FOREST, IL US","1994-10-05","0.00","65","40"
"USC00116616","PARK FOREST, IL US","1994-10-06","0.00","75","48"
"USC00116616","PARK FOREST, IL US","1994-10-07","0.00","73","56"
"USC00116616","PARK FOREST, IL US","1994-10-08","0.10","74","57"
"USC00116616","PARK FOREST, IL US","1994-10-09","0.87","58","42"
"USC00116616","PARK FOREST, IL US","1994-10-10","0.00","56","36"
"USC00116616","PARK FOREST, IL US","1994-10-11","0.00","57","35"
"USC00116616","PARK FOREST, IL US","1994-10-12","0.00","61","38"
"USC00116616","PARK FOREST, IL US","1994-10-13","0.00","65","40"
"USC00116616","PARK FOREST, IL US","1994-10-14","0.00","68","45"
"USC00116616","PARK FOREST, IL US","1994-10-15","0.00","68","50"
"USC00116616","PARK FOREST, IL US","1994-10-16","0.00","68","52"
"USC00116616","PARK FOREST, IL US","1994-10-17","0.00","75","52"
"USC00116616","PARK FOREST, IL US","1994-10-18","0.03","77","57"
"USC00116616","PARK FOREST, IL US","1994-10-19","0.17","67","59"
"USC00116616","PARK FOREST, IL US","1994-10-20","0.00","73","47"
"USC00116616","PARK FOREST, IL US","1994-10-21","0.00","62","41"
"USC00116616","PARK FOREST, IL US","1994-10-22","0.00","69","50"
"USC00116616","PARK FOREST, IL US","1994-10-23","0.02","71","44"
"USC00116616","PARK FOREST, IL US","1994-10-24","0.00","58","44"
"USC00116616","PARK FOREST, IL US","1994-10-25","0.00","49","41"
"USC00116616","PARK FOREST, IL US","1994-10-26","0.00","46","33"
"USC00116616","PARK FOREST, IL US","1994-10-27","0.00","51","31"
"USC00116616","PARK FOREST, IL US","1994-10-28","0.00","57","35"
"USC00116616","PARK FOREST, IL US","1994-10-29","0.00","61","42"
"USC00116616","PARK FOREST, IL US","1994-10-30","0.00","63","42"
"USC00116616","PARK FOREST, IL US","1994-10-31","0.31","57","45"
"USC00116616","PARK FOREST, IL US","1994-11-01","2.15","45","34"
"USC00116616","PARK FOREST, IL US","1994-11-02","0.00","58","36"
"USC00116616","PARK FOREST, IL US","1994-11-03","0.00","70","52"
"USC00116616","PARK FOREST, IL US","1994-11-04","0.67","71","62"
"USC00116616","PARK FOREST, IL US","1994-11-05","0.79","65","52"
"USC00116616","PARK FOREST, IL US","1994-11-06","0.63","63","44"
"USC00116616","PARK FOREST, IL US","1994-11-07","0.00","52","34"
"USC00116616","PARK FOREST, IL US","1994-11-08","0.00","64","45"
"USC00116616","PARK FOREST, IL US","1994-11-09","0.00","62","47"
"USC00116616","PARK FOREST, IL US","1994-11-10","0.32","47","32"
"USC00116616","PARK FOREST, IL US","1994-11-11","0.00","50","34"
"USC00116616","PARK FOREST, IL US","1994-11-12","0.00","55","38"
"USC00116616","PARK FOREST, IL US","1994-11-13","0.00","54","44"
"USC00116616","PARK FOREST, IL US","1994-11-14","0.29","64","54"
"USC00116616","PARK FOREST, IL US","1994-11-15","0.00","64","36"
"USC00116616","PARK FOREST, IL US","1994-11-16","0.00","46","30"
"USC00116616","PARK FOREST, IL US","1994-11-17","0.00","51","37"
"USC00116616","PARK FOREST, IL US","1994-11-18","0.00","50","46"
"USC00116616","PARK FOREST, IL US","1994-11-19","0.00","54","27"
"USC00116616","PARK FOREST, IL US","1994-11-20","0.01","46","32"
"USC00116616","PARK FOREST, IL US","1994-11-21","0.59","58","42"
"USC00116616","PARK FOREST, IL US","1994-11-22","0.00","46","25"
"USC00116616","PARK FOREST, IL US","1994-11-23","0.00","35","25"
"USC00116616","PARK FOREST, IL US","1994-11-24","0.00","41","28"
"USC00116616","PARK FOREST, IL US","1994-11-25","0.00","47","26"
"USC00116616","PARK FOREST, IL US","1994-11-26","0.00","46","28"
"USC00116616","PARK FOREST, IL US","1994-11-27","0.10","41","30"
"USC00116616","PARK FOREST, IL US","1994-11-28","0.76","59","34"
"USC00116616","PARK FOREST, IL US","1994-11-29","0.00","33","26"
"USC00116616","PARK FOREST, IL US","1994-11-30","0.00","36","22"
"USC00116616","PARK FOREST, IL US","1994-12-01","0.00","33","26"
"USC00116616","PARK FOREST, IL US","1994-12-02","0.00","52","32"
"USC00116616","PARK FOREST, IL US","1994-12-03","0.17","55","39"
"USC00116616","PARK FOREST, IL US","1994-12-04","0.01","52","46"
"USC00116616","PARK FOREST, IL US","1994-12-05","0.00","56","43"
"USC00116616","PARK FOREST, IL US","1994-12-06","0.21","51","38"
"USC00116616","PARK FOREST, IL US","1994-12-07","1.58","38","31"
"USC00116616","PARK FOREST, IL US","1994-12-08","0.08","33","26"
"USC00116616","PARK FOREST, IL US","1994-12-09","0.18","36","27"
"USC00116616","PARK FOREST, IL US","1994-12-10","0.00","33","29"
"USC00116616","PARK FOREST, IL US","1994-12-11","0.00","33","17"
"USC00116616","PARK FOREST, IL US","1994-12-12","0.00","22","16"
"USC00116616","PARK FOREST, IL US","1994-12-13","0.00","28","21"
"USC00116616","PARK FOREST, IL US","1994-12-14","0.00","29","23"
"USC00116616","PARK FOREST, IL US","1994-12-15","0.00","31","24"
"USC00116616","PARK FOREST, IL US","1994-12-16","0.00","37","29"
"USC00116616","PARK FOREST, IL US","1994-12-17","0.45","39","32"
"USC00116616","PARK FOREST, IL US","1994-12-18","0.00","43","31"
"USC00116616","PARK FOREST, IL US","1994-12-19","0.00","37","21"
"USC00116616","PARK FOREST, IL US","1994-12-20","0.00","33","26"
"USC00116616","PARK FOREST, IL US","1994-12-21","0.00","42","31"
"USC00116616","PARK FOREST, IL US","1994-12-22","0.00","47","26"
"USC00116616","PARK FOREST, IL US","1994-12-23","0.00","50","26"
"USC00116616","PARK FOREST, IL US","1994-12-24","0.00","41","36"
"USC00116616","PARK FOREST, IL US","1994-12-25","0.00","39","25"
"USC00116616","PARK FOREST, IL US","1994-12-26","0.00","51","21"
"USC00116616","PARK FOREST, IL US","1994-12-27","0.00","44","21"
"USC00116616","PARK FOREST, IL US","1994-12-28","0.00","50","29"
"USC00116616","PARK FOREST, IL US","1994-12-29","0.00","41","31"
"USC00116616","PARK FOREST, IL US","1994-12-30","0.00","37","23"
"USC00116616","PARK FOREST, IL US","1994-12-31","0.00","36","24"
"USC00116616","PARK FOREST, IL US","1995-01-01","0.15","37","21"
"USC00116616","PARK FOREST, IL US","1995-01-02","0.00","23","8"
"USC00116616","PARK FOREST, IL US","1995-01-03","0.00","21","9"
"USC00116616","PARK FOREST, IL US","1995-01-04","0.00","18","-1"
"USC00116616","PARK FOREST, IL US","1995-01-05","0.00","7","-4"
"USC00116616","PARK FOREST, IL US","1995-01-06","0.16","22","-1"
"USC00116616","PARK FOREST, IL US","1995-01-07","0.19","26","22"
"USC00116616","PARK FOREST, IL US","1995-01-08","0.00","24","6"
"USC00116616","PARK FOREST, IL US","1995-01-09","0.00","18","8"
"USC00116616","PARK FOREST, IL US","1995-01-10","0.06","22","14"
"USC00116616","PARK FOREST, IL US","1995-01-11","0.01","32","22"
"USC00116616","PARK FOREST, IL US","1995-01-12","0.00","50","32"
"USC00116616","PARK FOREST, IL US","1995-01-13","0.03","52","35"
"USC00116616","PARK FOREST, IL US","1995-01-14","1.61","38","34"
"USC00116616","PARK FOREST, IL US","1995-01-15","0.00","39","33"
"USC00116616","PARK FOREST, IL US","1995-01-16","0.00","35","31"
"USC00116616","PARK FOREST, IL US","1995-01-17","0.00","35","30"
"USC00116616","PARK FOREST, IL US","1995-01-18","0.00","42","30"
"USC00116616","PARK FOREST, IL US","1995-01-19","0.39","39","30"
"USC00116616","PARK FOREST, IL US","1995-01-20","0.81","38","29"
"USC00116616","PARK FOREST, IL US","1995-01-21","0.00","30","19"
"USC00116616","PARK FOREST, IL US","1995-01-22","0.07","25","18"
"USC00116616","PARK FOREST, IL US","1995-01-23","0.09","20","12"
"USC00116616","PARK FOREST, IL US","1995-01-24","0.00","23","3"
"USC00116616","PARK FOREST, IL US","1995-01-25","0.00","21","4"
"USC00116616","PARK FOREST, IL US","1995-01-26","0.00","27","7"
"USC00116616","PARK FOREST, IL US","1995-01-27","0.00","28","9"
"USC00116616","PARK FOREST, IL US","1995-01-28","0.01","32","21"
"USC00116616","PARK FOREST, IL US","1995-01-29","0.00","30","11"
"USC00116616","PARK FOREST, IL US","1995-01-30","0.00","30","16"
"USC00116616","PARK FOREST, IL US","1995-01-31","0.00","31","17"
"USC00116616","PARK FOREST, IL US","1995-02-01","0.00","39","25"
"USC00116616","PARK FOREST, IL US","1995-02-02","0.00","43","31"
"USC00116616","PARK FOREST, IL US","1995-02-03","0.00","34","29"
"USC00116616","PARK FOREST, IL US","1995-02-04","0.00","33","17"
"USC00116616","PARK FOREST, IL US","1995-02-05","0.00","20","4"
"USC00116616","PARK FOREST, IL US","1995-02-06","0.00","14","4"
"USC00116616","PARK FOREST, IL US","1995-02-07","0.00","18","5"
"USC00116616","PARK FOREST, IL US","1995-02-08","0.00","19","5"
"USC00116616","PARK FOREST, IL US","1995-02-09","0.00","24","7"
"USC00116616","PARK FOREST, IL US","1995-02-10","0.00","38","24"
"USC00116616","PARK FOREST, IL US","1995-02-11","0.00","37","9"
"USC00116616","PARK FOREST, IL US","1995-02-12","0.00","10","-2"
"USC00116616","PARK FOREST, IL US","1995-02-13","0.00","17","1"
"USC00116616","PARK FOREST, IL US","1995-02-14","0.00","26","7"
"USC00116616","PARK FOREST, IL US","1995-02-15","0.01","36","11"
"USC00116616","PARK FOREST, IL US","1995-02-16","0.00","38","15"
"USC00116616","PARK FOREST, IL US","1995-02-17","0.00","34","18"
"USC00116616","PARK FOREST, IL US","1995-02-18","0.00","47","24"
"USC00116616","PARK FOREST, IL US","1995-02-19","0.00","55","30"
"USC00116616","PARK FOREST, IL US","1995-02-20","0.00","44","29"
"USC00116616","PARK FOREST, IL US","1995-02-21","0.00","51","24"
"USC00116616","PARK FOREST, IL US","1995-02-22","0.00","31","24"
"USC00116616","PARK FOREST, IL US","1995-02-23","0.04","53","31"
"USC00116616","PARK FOREST, IL US","1995-02-24","0.00","50","26"
"USC00116616","PARK FOREST, IL US","1995-02-25","0.00","37","28"
"USC00116616","PARK FOREST, IL US","1995-02-26","0.00","51","27"
"USC00116616","PARK FOREST, IL US","1995-02-27","0.77","33","27"
"USC00116616","PARK FOREST, IL US","1995-02-28","0.03","33","30"
"USC00116616","PARK FOREST, IL US","1995-03-01","0.00","33","19"
"USC00116616","PARK FOREST, IL US","1995-03-02","0.00","23","12"
"USC00116616","PARK FOREST, IL US","1995-03-03","0.00","24","9"
"USC00116616","PARK FOREST, IL US","1995-03-04","0.00","32","17"
"USC00116616","PARK FOREST, IL US","1995-03-05","0.19","42","29"
"USC00116616","PARK FOREST, IL US","1995-03-06","0.00","38","31"
"USC00116616","PARK FOREST, IL US","1995-03-07","0.70","33","32"
"USC00116616","PARK FOREST, IL US","1995-03-08","0.29","33","20"
"USC00116616","PARK FOREST, IL US","1995-03-09","0.00","28","15"
"USC00116616","PARK FOREST, IL US","1995-03-10","0.00","33","15"
"USC00116616","PARK FOREST, IL US","1995-03-11","0.00","51","32"
"USC00116616","PARK FOREST, IL US","1995-03-12","0.00","63","32"
"USC00116616","PARK FOREST, IL US","1995-03-13","0.00","69","49"
"USC00116616","PARK FOREST, IL US","1995-03-14","0.00","71","49"
"USC00116616","PARK FOREST, IL US","1995-03-15","0.00","75","41"
"USC00116616","PARK FOREST, IL US","1995-03-16","0.00","74","38"
"USC00116616","PARK FOREST, IL US","1995-03-17","0.00","69","38"
"USC00116616","PARK FOREST, IL US","1995-03-18","0.00","69","36"
"USC00116616","PARK FOREST, IL US","1995-03-19","0.00","66","41"
"USC00116616","PARK FOREST, IL US","1995-03-20","0.39","57","45"
"USC00116616","PARK FOREST, IL US","1995-03-21","0.12","59","33"
